,Unnamed: 0,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label,textEN,ibm_watson_tranlation_character_count,textblob_polarity,textblob_subjectivity
991,1718,"RT @Kottcka: Se tiver interesse em comprar algum desses chama DM

- RTX 2060 6GB GIGABYTE REV 2.0 OC (1 ano de uso)
- RYZEN 5 3600 (1 ano d…",2021-11-28 23:07:37,1465095063286042624,3,0,,,Twitter for Android,pt,5327,3132330485,kotcka,Kottcka,,2015-04-04 04:03:39+00:00,gigabyte,Gigabyte,0.816926,positive,"RT @Kottcka: If you have an interest in buying any of these DM calls

-RTX 2060 6GB GIGABYTE REV 2.0 OC (1 year of use)
-RYZEN 5 3600 (1 year d ...",140,0.0,0.0
992,858,"@maridiiaz2 Foi, hein? Agora dá uma olhada nessa ofertona https://t.co/cvpuCjTFlE 🐧",2021-11-26 20:32:04,1464331140421111808,0,0,maridiiaz2,,Buzzmonitor ,pt,343326,16788804,Pin #AgoraÉPonto 🐧,pontofrio,Brasil,2008-10-15 18:45:31+00:00,lenovo,ideapad,0.450679,positive,"@maridiiaz2 It was, huh? Now take a look at this offering https://t.co/cvpuCjTFlE 🐧",84,0.0,0.0
993,2053,"O Produto voltou ao estoque: PLACA DE VÍDEO GIGABYTE GEFORCE GTX 1650 D6 WINDFORCE, 4GB GDDR6, 128BIT, GV-N1656WF2O… https://t.co/90M1twU9Y4",2021-11-26 13:32:57,1464225664337428480,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.870957,positive,"The Product has returned to stock: VIDEO BOARD GIGABYTE GEFORCE GTX 1650 D6 WINDFORCE, 4GB GDDR6, 128BIT, GV-N1656WF2O ... https://t.co/90M1twU9Y4",140,0.0,0.0
994,746,"Neymar não ia ganhar nem bola de prata do campeonato brasileiro com esse futebolzinho que ele tá apresentando, imagina o the best",2021-11-24 22:01:27,1463628856800260096,0,0,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.474946,negative,"Neymar wasn't going to win or silver ball from the Brazilian championship with this little footballer he's presenting, imagines the best",129,0.5375,0.39999999999999997
995,362,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-26 14:12:36,1464235643534548992,23,0,,,Twitter Web App,pt,89,1220907896298442754,.,httplnet,,2020-01-25 03:15:32+00:00,dell,alienware,0.870807,positive,"RT @HaruJiggly: What kind of gamer are you? For all kinds, the chance to enjoy Black Friday is now! Imagines what it gives to make co. ..",140,0.2638888888888889,0.611111111111111
996,828,@safadamaldita lenovo ideapad- essa linha é maravilhosa,2021-11-25 15:16:15,1463889276509249536,0,0,safadamaldita,,Twitter for iPhone,pt,1382,2227075001,𝕮𝖆𝖎𝖔 🔴⚫️,CmbCaio10,"Nova Iguaçu, RJ, Brasil",2013-12-15 13:18:21+00:00,lenovo,ideapad,0.966881,positive,@safadamaldita lenovo ideapad-that line is wonderful,55,1.0,1.0
997,2226,"Notebook Gamer Gigabyte G5 Intel Core i5-10500H, 16GB, SSD 512GB, 15,6´ FHD 240Hz, Nvidia RTX 3060 6GB, Windows 10… https://t.co/uqj0pVNqpQ",2021-11-25 16:32:23,1463908435154591744,0,0,,,Twitter Web App,pt,3260,4235411565,DescontoEmGames,DescontoemGames,,2015-11-20 15:35:44+00:00,gigabyte,Gigabyte,0.582325,positive,"Notebook Gamer Gigabyte G5 Intel Core i5-10500H, 16GB, SSD 512GB, 15.6 ' FHD 240Hz, Nvidia RTX 3060 6GB, Windows 10 ... -https://t.co/uqj0pVNqpQ",139,0.0,0.0
998,507,"Aproveite a OFERTA que é por tempo limitado. 
Está por R$ 3.519,12 😉 à vista (12% Desc. já calculado.)
Corre lá. Eu… https://t.co/h0RvMHXfgQ",2021-11-25 23:24:18,1464012097491247104,0,0,,,Twitter Web App,pt,16782,55730183,Luh Fernandez,Luh_Fernandez,Facebook: @LuhFernandezReal,2009-07-11 02:09:17+00:00,lenovo,ideapad,0.6336729999999999,positive,"Take advantage of the OFFER that is for limited time. 
It is for R$ 3,519.12 😉 in sight (12% Desc. already calculated.) Run there. I ... https://t.co/h0RvMHXfgQ",141,-0.07142857142857142,0.14285714285714285
999,584,"@adur_marina Assim os ideapad sao bons ... Fala com o Bruno, ele sempre tem uma alternativa boa e barata KKKKK",2021-11-25 22:47:15,1464002773238829056,0,0,adur_marina,,Twitter for Android,pt,512,1140690572774125568,Kari | Números ♬✨,kaarifragoso,,2019-06-17 18:40:00+00:00,lenovo,ideapad,0.9514020000000001,positive,"@adur_marina So the ideapad sao good ... Talk to Bruno, he always has a good, cheap alternative KKKKK",110,0.6,0.6333333333333334
1000,1629,"Monitor para a Black Friday? 💣

Dê um UP no seu setup com toda a qualidade gráfica do Monitor Gamer ASUS ROG STRIX… https://t.co/KvFooDHkhP",2021-11-23 20:44:33,1463247118685061120,0,1,,,Hootsuite Inc.,pt,87924,61752141,Terabyteshop,Terabyteshop,Brazil,2009-07-31 11:39:11+00:00,asus,rog strix,0.649977,positive,"Monitor for Black Friday? 💣

Give a UP on your setup with all the graphical quality of the Monitor Gamer ASUS ROG STRIX ... https://t.co/KvFooDHkhP",140,-0.16666666666666666,0.43333333333333335
1001,510,"@satanasdebikini uma vez eu tava no bus e uma mina sem a menor cerimônia tirou um macbook pro da mochila, usou um p… https://t.co/2INu1Ffwgo",2021-11-24 20:07:48,1463600258051715072,0,0,satanasdebikini,,Twitter for iPhone,pt,1326,96007254,the notorious D.Y.K.E.,ninetalesbian,Canada,2009-12-10 23:16:52+00:00,apple,macbook pro,-0.7807689999999999,negative,"@satanasdebikini once I was in the bus and a mine without the slightest ceremony took a macbook pro out of the backpack, used a p ... https://t.co/2INu1Ffwgo",140,0.0,0.0
1002,2553,@vulgo_joaov pior q ele eh o que mais mandou eu ir estudar,2021-11-21 14:38:27,1462430211681787904,0,0,vulgo_joaov,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.931493,negative,@vulgo_joaov worst q he eh what else ordered me to go study,58,-1.0,1.0
1003,1937,@juaunlu que ódio meu fone tava no máximo tô rindo,2021-11-26 15:18:36,1464252256056918016,0,1,juaunlu,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.683491,negative,@juaunlu what hate my headset was at most I'm laughing,50,-0.15000000000000002,0.7
1004,6,"É um orgulho compartilhar que o #Alienware m15 foi eleito o destaque gamer do Prêmio Melhores do Ano @TechTudo, ten… https://t.co/mH8AUjBBsE",2021-11-29 19:25:56,1465401662277922816,1,4,,,Twitter Web App,pt,1467,23460760,Luis Goncalves,LGoncalves,"Sao Paulo, Brazil",2009-03-09 17:11:30+00:00,dell,alienware,0.984189,positive,"It is a pride to share that #Alienware m15 has been elected the highlight gamer of the Best of the Year Award @TechTudo, ten ... https://t.co/mH8AUjBBsE",140,0.5,0.15
1005,1781,"sexta-feira, 26 de novembro de 2021

Fab: Gigabyte  | 🥷 Prime Desconto

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondidas… https://t.co/MQ5SzA5ryN",2021-11-26 18:31:44,1464300857445564416,0,0,gpubipolar,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,-0.518474,negative,"Friday, November 26, 2021

Fab: Gigabyte | 🥷 Prime Discount

Fab. ReclameAQUI: -- CAUTION ⚠️ Responds ... https://t.co/MQ5SzA5ryN",141,0.0,0.0
1006,946,"RT @marcoandrei: A partir de hoje, estou usando o @opera como o principal navegador do meu MacBook Pro mid-2010. Veloz e agrega vários serv…",2021-11-25 23:21:10,1464011309872201728,1,0,,,Twitter Web App,pt,392,106798753,Macnarama.com,macnarama,"Porto Alegre, Brasil",2010-01-20 18:41:42+00:00,apple,macbook pro,0.376073,positive,"RT @marcoandrei: As of today, I am using @opera as the main browser of my MacBook Pro mid-2010. Velocious and aggregates several serv ...",140,0.08333333333333333,0.16666666666666666
1007,830,@Maria97348691 @eugleidistone amada tipo abaixo dos 3k tem varios modelos mais tem um da lenovo por 2600 que ta a m… https://t.co/MSDgNvwxF0,2021-11-25 14:57:50,1463884639504842752,0,1,Maria97348691,,Twitter Web App,pt,260,3177162092,leo: o menino que indicava notebook,OTechnoLeo,"Aracati, Brasil",2015-04-26 23:26:03+00:00,lenovo,ideapad,-0.26135,negative,@Maria97348691 @eugleidistone beloved type below the 3k has varied models plus has one from lenovo for 2600 that ta a m ... https://t.co/MSDgNvwxF0,140,0.7,1.0
1008,550,"Notebook Asus ZenBook Duo Intel Core i7 1165G7, 16GB, 512GB SSD, Iris Xe, 14  FHD Touch...

😃 REDUZIU e CUSTA: R$ 1… https://t.co/5Zs2NuXE9Q",2021-11-22 21:32:49,1462896878882803712,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,asus,zenbook,0.287452,positive,"Notebook Asus ZenBook Duo Intel Core i7 1165G7, 16GB, 512GB SSD, Iris Xe, 14 FHD Touch ...

😃 REDUCED and COSTS: R$ 1 ... -https://t.co/5Zs2NuXE9Q",141,0.0,0.0
1009,2409,"Placa-Mãe Gigabyte B450M S2H, AM4, mATX, DDR4

🙁 SUBIU e AGORA CUSTA: R$ 649,90 + (20.37%) 

📈 AUMENTO de + R$ 110,… https://t.co/DU0JXscWB8",2021-11-25 03:18:39,1463708684903661568,0,0,,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,gigabyte,Gigabyte,0.0,neutral,"Board-Mother Gigabyte B450M S2H, AM4, mATX, DDR4

🙁 WENT up and NOW IT COSTS: R$ 649.90 + (20.37%) 

📈 INCREASE of + R$ 110, ... -https://t.co/DU0JXscWB8",142,0.0,0.0
1010,117,"CORRE QUE AINDA DA TEMPO DE APROVEITAR OFERTA DA BLACK!

Notebook Lenovo ideapad S145, i7 1065G7, 8GB RAM, 256GB SS… https://t.co/ROPzu0ZGzf",2021-11-29 11:56:56,1465288666587226112,0,0,,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,lenovo,ideapad,0.48599899999999996,positive,"RUN THAT STILL FROM THE TIME OF TAKING ADVANTAGE OF BLACK!

Lenovo notebook ideapad S145, i7 1065G7, 8GB RAM, 256GB SS ... https://t.co/ROPzu0ZGzf",140,-0.20833333333333331,0.43333333333333335
1011,152,"Monitor Gamer Acer Predator 27  IPS, 240 Hz, Full HD, 1ms, G-Sync, HDR 400, 99% sRGB, H...

😃 REDUZIU e CUSTA: R$ 2… https://t.co/VLFPA92kGu",2021-11-26 15:37:50,1464257092924096512,0,0,,,Hardware Bipolar v1,pt,2286,1285230582939648000,TELA Bipolar // 🤖Monitoro preços de Monitores,telabipolar,,2020-07-20 15:10:42+00:00,acer,acer predator,-0.41056099999999995,negative,"Monitor Gamer Acer Predator 27 IPS, 240 Hz, Full HD, 1ms, G-Sync, HDR 400, 99% sRGB, H. ..

😃 REDUCED and COSTS: R$ 2 ... -https://t.co/VLFPA92kGu",141,0.35,0.55
1012,403,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/GItmsRkiRJ",2021-11-26 10:12:47,1464175293778771968,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: Asus Video Board NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, White-ROG-STRIX-RTX30 ... https://t.co/GItmsRkiRJ",140,0.0,0.0
1013,1150,"#promoção #oferta  Notebook Lenovo - R$ 1.880,99  #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/0JsjjdLYxt",2021-11-25 06:21:02,1463754582689992704,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,lenovo,ideapad,0.6142340000000001,positive,"#promoção #oferta Lenovo Notebook-R$ 1,880.99 #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/0JsjjdLYxt",134,0.0,0.0
1014,2468,sim linda vai me beijar quando,2021-11-22 04:18:31,1462636585346908160,0,0,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,0.937364,positive,yes beautiful will kiss me when,30,0.85,1.0
1015,758,RT @MacMagazine: MacBook Pro com Intel atinge 49ºC ao exportar vídeo; já o M1… https://t.co/fwHJxedrF0,2021-11-23 17:45:16,1463201999978221568,4,0,,,Twitter for iPhone,pt,1052,32424931,ᴀɴᴅʀᴇʜ sᴀɴᴛᴏs (𝚘𝚕𝚑𝚘 𝚙𝚛𝚎𝚝𝚘),AndrehSantos,São Paulo,2009-04-17 14:28:42+00:00,apple,macbook pro,-0.5445,negative,RT @MacMagazine: MacBook Pro with Intel reaches 49ºC when exporting video; already the M1 ... https://t.co/fwHJxedrF0,102,0.0,0.0
1016,321,"📢 OFERTA - Loja Parceira Magazine Luiza 
#BlackDasBlacksMagalu

💻 Notebook Samsung Book NP550XDA-KF2BR Intel Core i… https://t.co/jecqb6SEKH",2021-11-26 00:22:30,1464026741551345664,0,13,,,Twitter Web App,pt,34745,1407836666283364353,xet das promoções na #CyberMonday,xetdoecommerce,,2021-06-23 23:03:19+00:00,samsung,samsung book,0.0,neutral,"📢 OFFER-Partner Store Magazine Luiza #BlackDasBlacksMagalu

💻 Notebook Samsung Book NP550XDA-KF2BR Intel Core i ... https://t.co/jecqb6SEKH",142,0.0,0.0
1017,2490,@lari_beans Já fui até no msi pra assistir gigabyte Marines hahahaha a gente vai pra assistir qualquer coisa que tiver passando lá hahahaha,2021-11-24 02:51:12,1463339387492646912,0,0,lari_beans,,Twitter for Android,pt,575,40518951,on conflict do nothing;,maaands___,"São Bernardo do Campo, Brasil",2009-05-16 18:49:31+00:00,gigabyte,Gigabyte,0.0,neutral,@lari_beans I've already gone up to the msi to watch gigabyte Marines hahahaha we'll go to watch whatever you have going through there hahahaha,139,0.2,0.5
1018,112,"@astrol0l Mds kkkkkk, po se pa o problema seja algo do cs então, ou algo com a energia do computador tive problema… https://t.co/mKiPn7Vnk3",2021-11-22 21:50:30,1462901326594125824,0,1,astrol0l,,Twitter for Android,pt,154,702213879959592965,Graves gaming,Marcrakee,"Vancouver, British Columbia",2016-02-23 19:30:10+00:00,dell,alienware,-0.856698,negative,"@astrol0l Mds kkkkk, po if pa the problem is something from the cs then, or something with the power of the computer had trouble ... https://t.co/mKiPn7Vnk3",139,-0.2,0.2
1019,84,"AINDA DÁ TEMPO - BLACK WEEK DasDoze!!!
Notebook Samsung Book Intel Core i3 4GB - 256GB SSD 15,6” Full HD Windows 11… https://t.co/rgRPfXRq6z",2021-11-29 18:12:54,1465383283575951360,0,0,,,Twitter Web App,pt,751,1402705479017586692,Magazine DasDoze,MDasdoze,,2021-06-09 19:13:56+00:00,samsung,samsung book,0.0,neutral,"STILL GIVES YOU TIME-BLACK WEEK DasTwelve !!!
Notebook Samsung Book Intel Core i3 4GB-256GB SSD 15.6 "" Full HD Windows 11 ... -https://t.co/rgRPfXRq6z",140,0.35,0.55
1020,2055,"@tatianacazorla Amiga comprei o Dell, olhe… só dor de cabeça… e olhe q ele é 1 TB. Meu Vaio de 500GB era melhor…",2021-11-24 01:11:21,1463314260457631744,0,0,tatianacazorla,,Twitter for iPhone,pt,278,160387119,Lay (8-4) 💉🏜,Laycfb,"Brasília, Brasil",2010-06-28 01:38:09+00:00,sony,vaio,-0.832994,negative,"@tatianacazorla Amiga bought the Dell, look ... just headaches ... and look q it's 1 TB. My Vaio of 500GB was better ...",112,0.5,0.5
1021,1477,serie b opina? https://t.co/KudY7fYmMJ,2021-11-28 04:41:44,1464816756686479360,0,1,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,0.0,neutral,serie b opina? -https://t.co/KudY7fYmMJ,38,0.0,0.0
1022,725,"O Produto voltou ao estoque: Placa de Video Asus GeForce RTX 3080 ROG Strix OC, LHR, 10GB, GDDR6X, 320-bit, ROG-STR… https://t.co/De0wcScbOB",2021-11-23 09:14:07,1463073363111337984,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"The Product has returned to stock: Video Board Asus GeForce RTX 3080 ROG Strix OC, LHR, 10GB, GDDR6X, 320-bit, ROG-STR ... https://t.co/De0wcScbOB",140,0.0,0.0
1023,1118,"@Saca_ai por pegar um dentro das minhas necessidades, escolhi um Samsung Book Intel Core i5-1135G7 por 2300",2021-11-26 14:26:54,1464239241559519232,0,0,Saca_ai,,Twitter Web App,pt,345,432935990,Ewandro Luiz,HeyEwandro,Anchieta,2011-12-09 23:25:36+00:00,samsung,samsung book,0.0,neutral,"@Saca_ai for taking one within my needs, I chose a Samsung Book Intel Core i5-1135G7 for 2300",107,0.0,0.0
1024,630,"@lilitheasy Esse?

Notebook Samsung Book, Intel Core i5 1135G7, 8GB RAM, 256GB SSD, Tela 15.6'' Full HD, Windows 10… https://t.co/IU5MNmA681",2021-11-27 11:33:58,1464558111855894528,0,0,lilitheasy,,Twitter for iPhone,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.644031,positive,"@lilitheasy That?

Notebook Samsung Book, Intel Core i5 1135G7, 8GB RAM, 256GB SSD, Tela 15.6 '' Full HD, Windows 10 ... -https://t.co/IU5MNmA681",140,0.35,0.55
1025,171,@Alienware Eu quero!,2021-11-22 17:06:23,1462829825165611008,0,0,Alienware,,Twitter Web App,pt,496,1279126192927408133,Haveen,Haven1fps,🇧🇷,2020-07-03 18:53:52+00:00,dell,alienware,0.612822,positive,@Alienware I want it!,20,0.0,0.0
1026,268,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-26 14:17:25,1464236856250441728,23,0,,,Twitter Web App,pt,171,1178990329615339521,Rubão,eu_sou_ruben,,2019-10-01 11:10:07+00:00,dell,alienware,0.870807,positive,"RT @HaruJiggly: What kind of gamer are you? For all kinds, the chance to enjoy Black Friday is now! Imagines what it gives to make co. ..",140,0.2638888888888889,0.611111111111111
1027,2456,"O Produto voltou ao estoque: Placa de Video Gigabyte Radeon RX 6600 Eagle, 8GB, GDDR6, 128-Bit, GV-R66EAGLE-8GD 
 P… https://t.co/PhIG17DMPg",2021-11-24 07:45:59,1463413572160180224,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.826205,positive,"The Product has returned to stock: Video Board Gigabyte Radeon RX 6600 Eagle, 8GB, GDDR6, 128 -Bit, GV-R66EAGLE-8GD P. .. https://t.co/PhIG17DMPg",140,0.0,0.0
1028,792,@marchwill Esse aqui achei bom custo benefício https://t.co/Oczkc4c4jr,2021-11-26 17:00:05,1464277792544145408,1,6,marchwill,,Twitter Web App,pt,95,185721374,Raphael Rocha,raphaelrocha018,"Belo Horizonte, Brasil",2010-09-01 17:39:50+00:00,samsung,samsung book,0.963306,positive,@marchwill This one found good cost benefit https://t.co/Oczkc4c4jr,70,0.7,0.6000000000000001
1029,1020,"O Produto voltou ao estoque: Placa de Video Gigabyte Radeon RX 6800 XT Aorus Master, 16GB, GDDR6, 256-bit, GV-R68XT… https://t.co/PgtyRo99Db",2021-11-29 22:00:20,1465440516288520192,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.7423649999999999,positive,"The Product has returned to stock: Video Board Gigabyte Radeon RX 6800 XT Aorus Master, 16GB, GDDR6, 256-bit, GV-R68XT ... https://t.co/PgtyRo99Db",140,0.0,0.0
1030,693,@bonjourvicc https://t.co/k0BSIXYgfT mas tem esse de 10 reais muito bom tambem,2021-11-25 23:20:18,1464011091831365632,0,0,bonjourvicc,,Twitter Web App,pt,385,565748467,DESIGNER TRAFICO,otacucomunista,,2012-04-28 21:10:15+00:00,msi,gamer msi,0.88597,positive,@bonjourvicc https://t.co/k0BSIXYgfT but has this one of 10 very good real tambem,78,0.5549999999999999,0.54
1031,530,"@dannyeccosta @laizakrul então só lhe resta uma escolha: 
macbook pro.",2021-11-26 18:41:52,1464303409742462976,0,2,dannyeccosta,,Twitter for iPhone,pt,939,27532837,jack,geissonsoares,Bahia,2009-03-29 23:38:27+00:00,apple,macbook pro,0.0,neutral,@dannyeccosta @laizakrul then only you have left one choice: macbook pro.,70,0.0,0.5
1032,2516,"Gigabyte B560M AORUS ELITE, Intel LGA 1200, Micro-ATX, DDR4
R$ 899,88 em 12 parcelas ⭐⭐⭐⭐⭐
Menor preço em 90 dias:… https://t.co/rz8UpnVVkm",2021-11-21 23:25:58,1462562966415495168,0,0,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.791284,positive,"Gigabyte B560M AORUS ELITE, Intel LGA 1200, Micro-ATX, DDR4 R$ 899.88 in 12 installments ⭐⭐⭐⭐⭐ Minor price in 90 days: ... https://t.co/rz8UpnVVkm",139,-0.05,0.2
1033,989,@jubitencourttt Alguém vai,2021-11-23 18:07:02,1463207477621706752,0,0,jubitencourttt,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.29428000000000004,negative,@jubitencourttt Someone will,26,0.0,0.0
1034,1149,"#promoção #oferta  [Parcelado] Notebook - R$ 2.202,07  #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/58MbR5zZQS",2021-11-25 06:46:02,1463760874859028480,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,lenovo,ideapad,0.0,neutral,"#promoção #oferta [Parcelado] Notebook-R$ 2,202.07 #notebook #Lenovo #informatica #BlackFriday #BlackFriday2021 https://t.co/58MbR5zZQS",139,0.0,0.0
1035,1462,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/sEB9XWrnfG",2021-11-26 11:27:38,1464194129848582144,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: Asus Video Board NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, White-ROG-STRIX-RTX30 ... https://t.co/sEB9XWrnfG",140,0.0,0.0
1036,228,Se você precisa de uma máquina potente e extremamente funcional para executar as tarefas do dia a dia com agilidade… https://t.co/OPKhc2aJ7X,2021-11-26 01:51:58,1464049256369696768,0,0,,,Twitter for Android,pt,0,1462605722470989827,JVGSTORE,jvgstore,,2021-11-22 02:16:10+00:00,samsung,samsung book,0.9235459999999999,positive,If you need a powerful and extremely functional machine to carry out the day to day tasks with agility ... https://t.co/OPKhc2aJ7X,140,0.0875,1.0
1037,1322,"RT @Chip7Loures: 💻 Portátil Gigabyte G5, com Placa Gráfica NVIDIA® GeForce RTX™ 3060, painel IPS e 144Hz. Tenhas a melhor performance nas t…",2021-11-29 12:52:38,1465302684706168832,1,0,,,Twitter for Android,pt,11,460143603,Corvotnt,AderitoCastro,,2012-01-10 12:45:57+00:00,gigabyte,Gigabyte,0.771292,positive,"RT @Chip7Loures: 💻 Portable Gigabyte G5, with NVIDIA ® GeForce RTX Graphic Card™ 3060, IPS panel and 144Hz. Tents the best performance in the t ...",141,0.5,0.35
1038,759,"Esse Macbook Pro novo é um absurdo, como queria afff",2021-11-23 17:43:53,1463201653524516864,0,0,,,Twitter Web App,pt,881,533267449,matheus rustico,matheusfraca,Veneto,2012-03-22 16:14:38+00:00,apple,macbook pro,-0.9841290000000001,negative,"This new Macbook Pro is an absurdity, as it wanted to afff",52,0.13636363636363635,0.45454545454545453
1039,1274,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/YzoD7j6nYr",2021-11-26 12:33:58,1464210822624911360,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral,"Updated the Product: Asus Video Board NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, White-ROG-STRIX-RTX30 ... https://t.co/YzoD7j6nYr",140,0.0,0.0
1040,2579,bolsonaro faça exatas e biológicas só interpretação tb pf pq eu n estudei nada quer fazer merda faz a merda completa,2021-11-22 16:04:41,1462814298892345344,0,3,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.985504,negative,bolsonaro make exact and biological just interpretation tb pf pq i n studied nothing want to do shit do the full shit,116,0.04999999999999999,0.6000000000000001
1041,2198,@wesleymchd Reinaldo tá certíssimo deveria ter batido mais,2021-11-25 16:48:48,1463912566187511808,0,0,wesleymchd,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.8747450000000001,negative,@wesleymchd Reinaldo is right certissimo should have hit more,58,0.39285714285714285,0.5178571428571428
1042,542,@Palmeiras Vai se fuder mds,2021-11-27 21:28:46,1464707798315454464,0,0,Palmeiras,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.9820260000000001,negative,@Palmeiras Go fuder mds,27,0.0,0.0
1043,187,"Hey ladies, estou vendendo meu estimado monitor. Retirada em SP Capital

https://t.co/tKUwJ8poRj",2021-11-26 17:17:35,1464282197406400512,0,1,,,Twitter for Android,pt,195,95532354,Pato 🦆,patobolas,"São Paulo, Brasil",2009-12-09 00:04:12+00:00,dell,alienware,0.0,neutral,"Hey ladies, I'm selling my esteemed monitor. Withdrawal in SP Capital https://t.co/tKUwJ8poRj",96,0.0,0.0
1044,2299,"@wesleymchd @MantaAlves percebeu q temos gostos parecidos, ne",2021-11-25 15:20:15,1463890282278268928,0,0,wesleymchd,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.399562,negative,"@wesleymchd @MantaAlves realized q we have similar tastes, ne",61,0.0,0.4
