,text,created_at,id_str,retweet_count,favorite_count,in_reply_to_screen_name,geo,source,language,followers_count,id,name_at_tweet_time,screen_name,user_location,user_created_at,search_term_group,search_term,ibm_watson_sentiment,ibm_watson_sentiment_label
184,"meu professor fala q n tem dinheiro mas acabou de trocar o iPhone pro 13, tem um MacBook e chow chow",2021-11-28 23:04:02,1465094160067747840,1,0,,,Twitter for Android,pt,324,1402598338684465158,lia,CORESlX,,2021-06-09 12:08:11+00:00,apple,macbook pro,0.0,neutral
279,"Notebook Asus ZenBook Duo Intel Core i7 1165G7, 16GB, 512GB SSD, Iris Xe, 14  FHD Touch...

😃 REDUZIU e CUSTA: R$ 1… https://t.co/inFZECzmrC",2021-11-27 11:34:19,1464558199315566592,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,asus,zenbook,0.287452,positive
2138,"Gigabyte NVIDIA GeForce RTX 3070 VISION OC 8G, 8GB, GDDR6, LHR, (Rev 2.0) - GV-N3070VIS...

😃 REDUZIU e CUSTA: R$ 6… https://t.co/gvS9vMVmw3",2021-11-25 22:59:35,1464005875681669120,0,1,,,gpubipolar,pt,17006,1285199873890045953,GPU Bipolar,gpubipolar,,2020-07-20 13:08:51+00:00,gigabyte,Gigabyte,0.556836,positive
1455,"@phelipe_oliver a única coisa que ainda tá me segurando de comprar é a tela não ser full hd, enquanto do samsung book é...",2021-11-26 02:55:38,1464065282285182976,0,0,phelipe_oliver,,Twitter Web App,pt,1687,193837910,heloísa,whoisheloisa,"Santa Gertrudes, Brasil",2010-09-22 19:35:33+00:00,samsung,samsung book,-0.760706,negative
1610,"RT @laricoments_: SARAH COMBINANDO RÉVEILLON COM THAIS, ARTHUR E PEDIU PARA  FALAR COM VAIO, NUNCA FUI TRISTE",2021-11-28 01:18:43,1464765664422506496,7,0,,,Twitter for Android,pt,395,988545166339395584,Rosana Aparecida Bruschi🎱🤠,bruschi_rosana,Valinhos SP,2018-04-23 22:28:28+00:00,sony,vaio,-0.363455,negative
1858,"Prometeram que ela ia parar o Spotify e n veio aí 
Prometeram o debut +1 milhão e tbm n vaio aí 
Prometeram o recor… https://t.co/RoGyk5FjwA",2021-11-27 00:00:00,1464383470399111168,2,9,,,Twitter for iPhone,pt,4371,1219824262581772288,miss americana🧣,burningred_13,,2020-01-22 03:29:19+00:00,sony,vaio,-0.565983,negative
358,transferindo as coisas do meu android pro notebook com o pensamento positivo q um dia serei eu comprando meu macbook na black,2021-11-28 03:29:17,1464798525385023488,0,0,,,Twitter for iPhone,pt,882,818829939722035202,gigil,dakotapwb,she/her,2017-01-10 14:40:45+00:00,apple,macbook pro,0.821762,positive
1360,"PREÇO BAIXO BLACK WEEK DasDoze!!!
Notebook Samsung Book NP550XDA-KO2BR Intel Celeron - de R$ 3.499,00 por apenas R$… https://t.co/AUVMBVfsDw",2021-11-23 13:38:21,1463139860454293504,0,0,,,Twitter Web App,pt,751,1402705479017586692,Magazine DasDoze,MDasdoze,,2021-06-09 19:13:56+00:00,samsung,samsung book,0.0,neutral
481,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/VAo90NZMrn",2021-11-26 09:48:01,1464169059126333440,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
1954,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce GTX 1650 D6 OC 4G, 4GB GDDR6, Rev 2.0 - 9VN1656… https://t.co/K6QwcsXquW",2021-11-27 08:30:00,1464511813622640640,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.51824,positive
2487,@Gii_Gigabyte KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKkkkk to assim,2021-11-22 01:24:22,1462592760926593024,0,0,Gii_Gigabyte,,Twitter Web App,pt,253,1219484620070248448,ph,crf_phh,,2020-01-21 04:59:32+00:00,gigabyte,Gigabyte,0.562611,positive
2096,"Gigabyte M27Q, 27"", Quad HD, 170 Hz, 0.5 ms (MPRT), KVM
R$ 2.399,90 ⭐⭐⭐⭐⭐
Menor preço em 90 dias: R$ 2.399,90.
Medi… https://t.co/lKQhAqZFpG",2021-11-27 00:11:40,1464386406248329216,0,1,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.923702,positive
2127,Foda-se gigabyte,2021-11-26 23:01:02,1464368628871094272,1,10,,,Sauce pleaser,pt,26563,993546816800124928,Foda-se Tudo,Fodase_Bot,,2018-05-07 17:43:15+00:00,gigabyte,Gigabyte,-0.752792,negative
1204,"Atualizou o Produto: Placa de Vídeo Asus ROG Strix RTX 3070 V2 OC, 14 Gbps, O8G GDDR6, DLSS, LHR, Ray Tracing, Whit… https://t.co/USTiKQ9hU8",2021-11-26 02:33:21,1464059674425180160,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2421,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte Aorus NVIDIA GeForce RTX 3060 Elite Rev 1.0, RGB, 12G, GDDR6,… https://t.co/Dd2ZBgvWuo",2021-11-23 08:22:05,1463060272277512192,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
55,"@Saca_ai Otimooo
Ai, deixando de lado o ips... qual desses vc indica?
Acer aspire a515 54g 53xp ou
Lenovo IdeaPad 3… https://t.co/SHxLQYYS2x",2021-11-29 15:25:47,1465341225742082048,0,0,Saca_ai,,Twitter for Android,pt,130,2979085769,˅,datteban3,Brasil,2015-01-14 23:55:00+00:00,lenovo,ideapad,0.0,neutral
344,"RT @ozopilote: Galera, o Zopivlog da chegada no Uruguai estava praticamente pronto, mas no final da edição, meu Macbook simplesmente deslig…",2021-11-24 23:27:49,1463650593365446656,2,0,,,Twitter for Android,pt,267,391761468,Gerson Rocha,Gersonrn10,Espírito Santo,2011-10-16 02:18:56+00:00,apple,macbook pro,0.508702,positive
555,"#topOferta  [Ame por 2.753,99] Notebook - R$ 2.906,99  #Samsung #notebook #informatica #BlackFriday #BlackFriday2021 https://t.co/sTAqHtCN5r",2021-11-27 16:16:01,1464629092968501248,0,0,,,Promobit,pt,24490,2256456476,Promobit,PromobitOficial,Brasil,2013-12-21 13:10:59+00:00,samsung,samsung book,0.779871,positive
2418,@blonorange adoro aquela malhacao que tem uma lanchonete q o nome eh gigabyte eh bem antiga mas uma das melhores old,2021-11-24 12:15:00,1463481274006388736,0,0,blonorange,,Twitter for Android,pt,974,1029844094288318464,pipoca de leite ninho,saponeon,rj,2018-08-15 21:35:40+00:00,gigabyte,Gigabyte,0.877951,positive
1111,@viniccius13 vini é tao brabo q tem um alienware de 240hz pra jogar mine,2021-11-23 18:43:42,1463216703706443776,0,1,viniccius13,,Twitter for Android,pt,64,1358925930358530048,moguey,meguelkk,,2021-02-08 23:49:36+00:00,dell,alienware,0.728516,positive
1195,"@bfrmilgrau @SamsungBrasil @DellnoBrasil @positivooficial @vaio_brasil @Lenovobr pede positivo não, vai só te dar dor de cabeça",2021-11-26 21:11:53,1464341159380193280,0,0,bfrmilgrau,,Twitter Web App,pt,540,1228053670408970241,Katiaau🌲,Katiroco,Kaori Heart's,2020-02-13 20:35:27+00:00,sony,vaio,-0.749132,negative
1240,"Minha mãe vaio me chamar e eu disse pra ela me chamar 5:30. Já era 6:10.
Enfim a morta de cansaço que não ouviu o despertador de 5:30",2021-11-29 09:16:23,1465248260982026240,0,1,,,Twitter for Android,pt,60,2850141834,Daphne M.,daphnemacedo,Fortaleza - CE,2014-10-10 11:12:04+00:00,sony,vaio,-0.915385,negative
1175,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce RTX 3070 VISION OC 8G, 8GB, GDDR6 - GV-N3070VIS… https://t.co/ljsZj2FuYt",2021-11-29 17:20:06,1465369994422849536,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.842326,positive
1563,"RT @laricoments_: SARAH COMBINANDO RÉVEILLON COM THAIS, ARTHUR E PEDIU PARA  FALAR COM VAIO, NUNCA FUI TRISTE",2021-11-28 01:59:20,1464775888999002112,7,0,,,Twitter for Android,pt,599,1366953356338597890,Mari,itsorella,🎱•🤠•🍒,2021-03-03 03:27:49+00:00,sony,vaio,-0.363455,negative
364,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-26 14:06:25,1464234089989427200,23,0,,,Twitter for Android,pt,212,1266912788083023872,♫¸¸ 𝓛𝓲𝓵𝔂(𝓷𝓮)🦋 ¸¸♫ ✨🌙,bucciarati_x,elu/delu,2020-05-31 02:02:11+00:00,dell,alienware,0.870807,positive
2325,"Atualizou o Produto: Placa de Video Gigabyte GeForce RTX 3080 Ti Gaming OC 12GB GDDR6X 384-bit, GV-N308TGAMING OC-1… https://t.co/vJG5kDcmVU",2021-11-25 21:23:15,1463981631291760640,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.799082,positive
488,carai quero o novo macbook pro...tá bonito,2021-11-21 19:18:40,1462500731328643072,0,2,,,Twitter Web App,pt,276,72260230,jean,jeanpereirax,,2009-09-07 11:15:13+00:00,apple,macbook pro,0.816906,positive
958,@Thinkpad_dede Mano te daria um beijo agora,2021-11-26 20:43:23,1464333987845971968,0,0,Thinkpad_dede,,Twitter for iPhone,pt,67,1270060376277823491,Greguinho,melevaporfavor,,2020-06-08 18:29:35+00:00,lenovo,thinkpad,0.819617,positive
35,"RT @HaruJiggly: Qual tipo de gamer você é? Pra todos os tipos, a chance de aproveitar a Black Friday é agora! Imagina o que dá pra fazer co…",2021-11-27 16:50:14,1464637703899729920,23,0,,,Twitter for Android,pt,150,2472887346,— 魅夏;;,SrtaMiika,"Maceió, Brasil",2014-05-01 18:43:52+00:00,dell,alienware,0.870807,positive
1890,"sexta-feira, 26 de novembro de 2021

Fab: Gigabyte 

Fab. ReclameAQUI: -- CUIDADO ⚠️ Respondidas: 0/134 Sucesso: --… https://t.co/1nCQRFOmEV",2021-11-26 15:42:06,1464258166623977472,0,0,telabipolar,,Hardware Bipolar v1,pt,2286,1285230582939648000,TELA Bipolar // 🤖Monitoro preços de Monitores,telabipolar,,2020-07-20 15:10:42+00:00,gigabyte,Gigabyte,0.0,neutral
498,@eugleidistone Linha ThinkPad da Lenovo só alegria,2021-11-25 01:56:38,1463688043894824960,0,0,eugleidistone,,Twitter for Android,pt,301,515677957,água água,guinivete,,2012-03-05 17:29:22+00:00,lenovo,thinkpad,0.963985,positive
1701,"@eugleidistone Só comprem Samsung! Já tive Vaio, Positivo, Toshiba e não sei mais o que e todos foram umas bostas.… https://t.co/Tx2GMNqjx0",2021-11-24 23:12:45,1463646801920237568,0,0,eugleidistone,,Twitter for iPhone,pt,670,65473407,A insubordinada,AineKDays,"Belo Horizonte, Brasil",2009-08-13 21:30:34+00:00,sony,vaio,0.645852,positive
1128,"Atualizou o Produto: Placa de Vídeo ASUS AMD Radeon RX 6700 XT, 16 Gbps, 12GB GDDR6 - ROG-STRIX-RX6700XT-O12G-GAMIN… https://t.co/8JG9luEkTd",2021-11-26 02:43:10,1464062142789869568,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
715,"Notebook Asus ZenBook Duo Intel Core i7 1165G7, 16GB, 512GB SSD, Iris Xe, 14  FHD Touch...

🙁 SUBIU e AGORA CUSTA:… https://t.co/JUCdXs3j5u",2021-11-21 12:12:41,1462393528345145344,0,0,,,Hardware Bipolar v1,pt,923,1285206675469803522,NOTEBOOK bipolar // 🤖Monitoro preços de notebook,notebipolar,,2020-07-20 13:35:44+00:00,asus,zenbook,0.415622,positive
2310,"Atualizou o Produto: Placa de Vídeo Gigabyte Radeon RX 6900 XT, 16 GB, GDDR6, RGB Fusion - GV-R69XTGAMING OC-16GD… https://t.co/F0yUVigb35",2021-11-26 03:18:11,1464070955752468480,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
121,"Galera, to vendendo meu Mac
MacBook Pro Early 2015 
1TB de SSD
8GB de RAM 
Nenhuma marca de uso 
com capinha protet… https://t.co/PqoArgsYi2",2021-11-29 03:52:44,1465166812912439296,0,0,,,Twitter for Mac,pt,1523,1181790094245683202,bezerrinha van der Woodsen,obezerrinhas,"Aracaju, Brazil",2019-10-09 04:35:00+00:00,apple,macbook pro,-0.541655,negative
841,"@raindropmrr Não sei, mas essa placa mae aí (e muitas outras da MSI e da asus) tem bios flashback, vc atualiza a bi… https://t.co/trcGBioVDs",2021-11-27 22:23:43,1464721627569078272,0,1,raindropmrr,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,msi,msi placa,0.0,neutral
2382,@VhabreuXD @vulgo_joaov nao pq vc errou meu nome,2021-11-23 15:58:10,1463175048219566080,0,0,VhabreuXD,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.706586,negative
1191,"@ivonepita Notebook Samsung Book, Intel Core i5 1135G7, 8GB RAM, 256GB SSD, Tela 15.6'' Full HD, Windows 10

R$ 2.9… https://t.co/VBR1DZODj0",2021-11-26 13:48:48,1464229656484323328,0,0,ivonepita,,Twitter Web App,pt,71,1458425665980702724,O MELHOR NOTEBOOK PARA VOCÊ!,ajudantbk,Goiânia,2021-11-10 13:26:03+00:00,samsung,samsung book,0.719818,positive
565,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/SmyJxkzrb5",2021-11-26 09:40:32,1464167177758691328,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
2191,@VhabreuXD mentiu,2021-11-25 22:45:03,1464002218491797504,0,0,VhabreuXD,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.939747,negative
2104,"@PaulBatistta Peguei a 6600xt triple fan gigabyte e wc aorus por 6k, não sei se foi loucura, so sei que fiz",2021-11-25 23:52:39,1464019230018396160,0,0,PaulBatistta,,Twitter for iPhone,pt,9,1226610517701267462,Hugo Carvalho,hugocarvalho__,,2020-02-09 20:55:28+00:00,gigabyte,Gigabyte,0.395143,positive
1764,"Placa-Mãe Gigabyte A520M H, AMD A520, mATX, DDR4, (rev. 1.0)

😃 REDUZIU e CUSTA: R$ 469,90 (-11.32%) 

📉 QUEDA de R… https://t.co/Ia54RXKNLH",2021-11-28 22:11:03,1465080824781545472,0,0,,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,gigabyte,Gigabyte,0.0,neutral
786,Tu não vai me comer não oh desgraçado https://t.co/00rjQF92Br,2021-11-27 13:15:53,1464583760997933056,0,4,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.931107,negative
1744,EU IA DUPLICAR O ARQUIVO DO MEU DESENHO E EU APAGUEI ELE MEUDUES VAIO E FUEIRDUWOEDWJDJWDJSDSJDHS EU APAGUEI O ARQU… https://t.co/z6DDhwQHj1,2021-11-22 23:02:35,1462919469005746176,0,4,,,Twitter Web App,pt,411,1203063110761943040,Mayara Mello 🦋 - HIATUS,maymelloart,🇧🇷,2019-12-06 21:26:34+00:00,sony,vaio,-0.588662,negative
1960,"nunca teve possibilidade de dar certo, eu que sou burra",2021-11-27 04:29:39,1464451329267544064,0,1,,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.889668,negative
711,@Thinkpad_dede @oficialbolafora @japa_pontes caralho,2021-11-27 15:21:08,1464615280043253760,0,0,Thinkpad_dede,,Twitter for iPhone,pt,534,1148264275452059648,Andreas De Arrascaeta,arrascaralho,Brasil,2019-07-08 16:15:11+00:00,lenovo,thinkpad,-0.400868,negative
2602,@crf_phh vou chorar mt,2021-11-22 05:08:17,1462649109396008960,0,0,crf_phh,,Twitter for Android,pt,735,3363123251,giovanna,Gii_Gigabyte,021 // 022,2015-07-06 21:38:18+00:00,gigabyte,Gigabyte,-0.882069,negative
2594,@fkw3t eu iria de gigabyte. ROG é bagulho pra ingles ver,2021-11-22 13:36:02,1462776891438505984,0,0,fkw3t,,Twitter for iPhone,pt,1625,767218207551791104,seu nelso vagabundo,v_torugo,"Belo Horizonte, Brazil",2016-08-21 04:34:09+00:00,gigabyte,Gigabyte,0.282119,positive
1100,@ajudantbk Lenovo Ideapad Gaming 3i...estava 4.600 pra parcelar sem juros e agora esse é o valor à vista e está 5k podendo parcelar,2021-11-26 15:13:51,1464251059690524672,0,0,ajudantbk,,Twitter for Android,pt,13,4578251782,Isabela Coelho,isbcoelho,"Rio de Janeiro, Brasil",2015-12-23 12:01:23+00:00,lenovo,ideapad,-0.538581,negative
953,"Ídolo 100%, chorei no meio do metrô",2021-11-26 22:34:06,1464361849919520768,0,0,Thinkpad_dede,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.713468,negative
1943,@xmermaidsxx vaio dorormIR LAURA,2021-11-22 03:15:25,1462620707251228672,0,1,xmermaidsxx,,Twitter Web App,pt,181,1277705892524417024,👹,01101111011100y,"Одинцово, Россия",2020-06-29 20:50:49+00:00,sony,vaio,0.0,neutral
1203,"Atualizou o Produto: Placa de Vídeo Asus NVIDIA Geforce RTX 3090, 19.5 Gbps, 24GB, GDDR6X, Branco - ROG-STRIX-RTX30… https://t.co/L3IWrmBrOb",2021-11-26 12:42:09,1464212880090451968,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
955,"@isavaliero_ Eu não assisto jogo com camisa do Palmeiras, aí HR que acabou botei uma e fui comemorar e simplesmente não sei qual era",2021-11-26 22:21:21,1464358642258485248,0,0,isavaliero_,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,-0.777197,negative
930,Ainda tem gente querendo o ucker na tour? Meus amados  eu vaio até perder a voz se me encontro com esse ser. Nojo e decepção!!!,2021-11-29 21:11:12,1465428150758871040,0,0,,,Twitter Web App,pt,23,882414552,Now I'm just somebody that you used to know.,athousandsuns_,,2012-10-15 14:23:18+00:00,sony,vaio,-0.982226,negative
1741,"Meu quarto tá tão vaio, lhe falta um led vermelho. Bem pota",2021-11-23 01:01:19,1462949348124340224,0,0,,,Twitter for Android,pt,76,1267168721417711616,Malu,Maluflopada_,ela/dela,2020-05-31 18:59:21+00:00,sony,vaio,-0.37844,negative
512,ganhei um macbook pro eu amo o capitalismo,2021-11-24 19:21:48,1463588682364076032,0,2,,,Twitter Web App,pt,400,2312074732,aiiiii ellen,emsll_,,2014-01-29 14:48:27+00:00,apple,macbook pro,0.982037,positive
2240,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte Radeon RX 6800 XT, 16 GB, GDDR6, RGB Fusion, PCI Express 4.0 -… https://t.co/TSRDahtW3X",2021-11-24 23:00:09,1463643632465072128,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
975,"Atualizou o Produto: Placa de Vídeo ASUS AMD Radeon RX 6700 XT, 16 Gbps, 12GB GDDR6 - ROG-STRIX-RX6700XT-O12G-GAMIN… https://t.co/qdGtzuc0r0",2021-11-26 03:04:37,1464067540917923840,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,asus,rog strix,0.0,neutral
676,Estou há 3 horas castando um ritual… Se eu passar no teste de dificuldade eu consigo dar um raise dead no meu MacBook Pro 2012.,2021-11-24 02:00:04,1463326519095279616,0,4,,,Twitter for iPhone,pt,620,48738544,Hugo Marques,hugaomarques,"Seattle, WA",2009-06-19 15:42:56+00:00,apple,macbook pro,-0.779508,negative
1088,"TROCO ESTE CARALHO POR UM SONY VAIO ROSA. INTERESSADOS NA DM, POR FAVOR https://t.co/0JFLowXtBD",2021-11-29 14:18:41,1465324338261934080,0,0,,,Twitter for iPhone,pt,205,600559960,leozinha,fkacoelho,,2012-06-06 00:59:53+00:00,sony,vaio,0.425963,positive
2018,"mamãe veio me perguntar se eu tinha ido pro show da Marília quando ela vaio aqui gravar o clipe de Passa Mal
só que… https://t.co/dTMGWabAyn",2021-11-21 14:13:20,1462423888286171136,0,0,,,Twitter for Android,pt,560,1015779433855311878,arthur ◡̈,slytherinaries,planet her,2018-07-08 02:07:44+00:00,sony,vaio,-0.758917,negative
1362,"@cardaneyes Sério amiga? Eu já estava de olho no Samsung book ou no Flash 

 Mas pelo visto acho que vou escolher d… https://t.co/SckTVOmKvz",2021-11-23 13:08:32,1463132356701822976,0,0,cardaneyes,,Twitter for Android,pt,2337,349693714,arizinha FÃ DE ARTISTA,pwrposearch,fundo do poço,2011-08-06 14:51:13+00:00,samsung,samsung book,0.378509,positive
1457,"@Nobregahn @patrickcft_ KKKKKKKKKKKKKKKKK 
meu tudo: 2 celular quebrado
1 sony vaio que tem 8 anos de uso
minhas roupa",2021-11-26 13:49:01,1464229707835187200,0,1,Nobregahn,,Twitter Web App,pt,112,1310741585718640640,Juju,jul1arodrigues,Paraíba,2020-09-29 00:42:26+00:00,sony,vaio,-0.889318,negative
1850,O Produto voltou ao estoque: Placa De Vídeo Nvidia Gigabyte Geforce Gtx 16 Series Gtx 1660 Ti Gv-n166toc-6gd Oc Edi… https://t.co/OyREcHBq5i,2021-11-27 11:20:07,1464554627219734528,0,0,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.0,neutral
2521,"@IuryCastro2020 Cogite esse tb:

Gigabyte M27Q, 27"", Quad HD, 170 Hz, 0.5 ms (MPRT), KVM
R$ 2.399,90 ⭐⭐⭐⭐⭐
Menor pr… https://t.co/3KolUJ33D6",2021-11-21 21:30:18,1462533857186660352,0,1,pcbuildwizard,,Twitter Web App,pt,14165,1239657388967329793,PC Build Wizard,pcbuildwizard,"Rio de Janeiro, Brasil",2020-03-16 21:00:22+00:00,gigabyte,Gigabyte,0.804035,positive
1284,"Placa-Mãe Asus ROG Strix B550-E Gaming, AMD AM4, ATX, DDR4

😃 REDUZIU e CUSTA: R$ 2.149,90 (-8.12%) 

📉 QUEDA de R$… https://t.co/7XlHVj122a",2021-11-25 22:27:37,1463997831832866816,0,0,,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,asus,rog strix,-0.490572,negative
2202,"O Produto voltou ao estoque: Placa de Vídeo Gigabyte NVIDIA GeForce GTX 1650 D6 OC 4G, 4GB GDDR6, Rev 2.0 - 9VN1656… https://t.co/DzfuTl8wg4",2021-11-26 07:18:51,1464131521204396032,0,1,,,placasdevideo.com,pt,2606,1375281889682944002,placasdevideo.com,Xplacasdevideo,,2021-03-26 03:02:22+00:00,gigabyte,Gigabyte,0.51824,positive
1905,@cchaterr vaio blanco,2021-11-24 17:53:51,1463566549952958464,0,0,cchaterr,,Twitter for Android,pt,15,1462867325577838599,Lay | FAV. AL FIJADO,MILKGGUKIX,,2021-11-22 19:35:39+00:00,sony,vaio,0.556999,positive
1218,"Palmeiras 2 x 2 Boca - Libertadores 2018 (Benedetto mal amado)

Brasil 1 x 2 Holanda - Copa 2010 (dei muito tapa na… https://t.co/MhkmBWZGIi",2021-11-22 18:33:57,1462851862319845376,1,2,,,Twitter for Android,pt,269,4077099747,Deco,Thinkpad_dede,"São Paulo, Brésil",2015-10-30 18:56:43+00:00,lenovo,thinkpad,0.331531,positive
1938,@Gii_Gigabyte tu olha pra mim e eu to assim te encarando https://t.co/63FOak0pA3,2021-11-26 15:15:36,1464251500700577792,1,1,Gii_Gigabyte,,Twitter Web App,pt,120,967026812,Dom Luquinhas,juaunlu,running like the devil,2012-11-23 23:35:16+00:00,gigabyte,Gigabyte,0.342499,positive
1709,"Placa-Mãe Gigabyte GA-A320M-S2H, AMD AM4, mATX, DDR4

😃 REDUZIU e CUSTA: R$ 399,90 (-16.67%) 

📉 QUEDA de R$ -80,00… https://t.co/gnJqlFc7PH",2021-11-27 13:15:38,1464583697936662528,0,0,,,Hardware Bipolar v1,pt,2441,1294713842690338816,PLACA-MÂE Bipolar // 🤖Monitoro preços de MoBo,placamaebipolar,,2020-08-15 19:13:37+00:00,gigabyte,Gigabyte,-0.228065,negative
685,@pcbuildwizard https://t.co/Ku94xMQalW teve tudo aqui vc consegue os prints https://t.co/JFrwwbY4b2,2021-11-29 01:04:07,1465124378643939328,0,1,pcbuildwizard,,Twitter for Android,pt,783,1035507495542960128,Otis VERDADEIRO™,otisrib,"São Paulo, Brasil",2018-08-31 12:40:00+00:00,msi,msi placa,0.923531,positive
2209,"@kabumcombr Boa tarde, eu com interesse de comprar um Kit Processador AMD Ryzen 5 5600G + Placa Mãe Gigabyte A520M… https://t.co/Ca7bpMu51S",2021-11-26 20:24:41,1464329284026347520,0,0,kabumcombr,,Twitter Web App,pt,16,700722122595901440,Niguem sabe De Nada,yHalley_,,2016-02-19 16:42:27+00:00,gigabyte,Gigabyte,0.914954,positive
111,"Monitor Gamer Alienware AW2521HF 240Hz G-Sync FreeSync WLED Full HD IPS 24,5"" - Dell na MagazineLain9619 por R$ 2.9… https://t.co/mHJE4tdzvJ",2021-11-23 03:15:22,1462983081162330112,2,2,,,Twitter Web App,pt,397,1457082484009623554,Divulgador Lain9619,LojaLain9619,,2021-11-06 20:29:08+00:00,dell,alienware,0.0,neutral
297,"Notebook Gamer Predator Helios 300 Intel Core i5 8GB 256GB SSD GTX 1660Ti 1TB (Acer)

&gt;&gt; https://t.co/1X6EouPyBX
R$… https://t.co/GtHtGFA1gV",2021-11-25 23:21:42,1464011442156449792,0,1,,,Twitter Web App,pt,3260,4235411565,DescontoEmGames,DescontoemGames,,2015-11-20 15:35:44+00:00,acer,acer predator,0.651066,positive
